№;P+, кВт;Q+, квар;Время;Дата
1;0.1280;0;00:30;01.03.2019
2;0.1210;0;01:00;01.03.2019
3;0.1220;0;01:30;01.03.2019
4;0.1240;0;02:00;01.03.2019
5;0.1250;0;02:30;01.03.2019
6;0.1220;0;03:00;01.03.2019
7;0.1230;0;03:30;01.03.2019
8;0.1190;0;04:00;01.03.2019
9;0.1190;0;04:30;01.03.2019
10;0.1210;0;05:00;01.03.2019
11;0.1200;0;05:30;01.03.2019
12;0.1210;0;06:00;01.03.2019
13;0.1240;0;06:30;01.03.2019
14;0.1360;0;07:00;01.03.2019
15;0.1590;0;07:30;01.03.2019
16;0.1910;0;08:00;01.03.2019
17;0.2540;0;08:30;01.03.2019
18;0.3160;0.0020;09:00;01.03.2019
19;0.3140;0.0010;09:30;01.03.2019
20;0.2680;0.0010;10:00;01.03.2019
21;0.2660;0.0010;10:30;01.03.2019
22;0.2610;0.0010;11:00;01.03.2019
23;0.2620;0.0010;11:30;01.03.2019
24;0.2570;0;12:00;01.03.2019
25;0.2500;0.0010;12:30;01.03.2019
26;0.2550;0.0010;13:00;01.03.2019
27;0.2460;0;13:30;01.03.2019
28;0.2550;0;14:00;01.03.2019
29;0.2590;0.0010;14:30;01.03.2019
30;0.2680;0.0010;15:00;01.03.2019
31;0.2580;0;15:30;01.03.2019
32;0.2620;0.0010;16:00;01.03.2019
33;0.2650;0.0010;16:30;01.03.2019
34;0.2480;0.0020;17:00;01.03.2019
35;0.2320;0.0020;17:30;01.03.2019
36;0.2500;0.0010;18:00;01.03.2019
37;0.2450;0.0020;18:30;01.03.2019
38;0.2390;0.0010;19:00;01.03.2019
39;0.2230;0.0010;19:30;01.03.2019
40;0.2080;0.0010;20:00;01.03.2019
41;0.1820;0;20:30;01.03.2019
42;0.1650;0;21:00;01.03.2019
43;0.1570;0;21:30;01.03.2019
44;0.1460;0;22:00;01.03.2019
45;0.1420;0;22:30;01.03.2019
46;0.1340;0;23:00;01.03.2019
47;0.1340;0.0010;23:30;01.03.2019
48;0.1280;0;00:00;02.03.2019
49;0.1250;0;00:30;02.03.2019
50;0.1190;0;01:00;02.03.2019
51;0.1180;0;01:30;02.03.2019
52;0.1180;0;02:00;02.03.2019
53;0.1190;0;02:30;02.03.2019
54;0.1180;0;03:00;02.03.2019
55;0.1150;0;03:30;02.03.2019
56;0.1170;0;04:00;02.03.2019
57;0.1170;0;04:30;02.03.2019
58;0.1160;0;05:00;02.03.2019
59;0.1160;0;05:30;02.03.2019
60;0.1160;0;06:00;02.03.2019
61;0.1200;0;06:30;02.03.2019
62;0.1260;0;07:00;02.03.2019
63;0.1220;0;07:30;02.03.2019
64;0.1260;0;08:00;02.03.2019
65;0.1230;0;08:30;02.03.2019
66;0.1250;0;09:00;02.03.2019
67;0.1270;0;09:30;02.03.2019
68;0.1310;0;10:00;02.03.2019
69;0.1340;0;10:30;02.03.2019
70;0.1310;0;11:00;02.03.2019
71;0.1370;0;11:30;02.03.2019
72;0.1380;0;12:00;02.03.2019
73;0.1370;0;12:30;02.03.2019
74;0.1350;0;13:00;02.03.2019
75;0.1340;0;13:30;02.03.2019
76;0.1270;0;14:00;02.03.2019
77;0.1360;0;14:30;02.03.2019
78;0.1330;0;15:00;02.03.2019
79;0.1390;0;15:30;02.03.2019
80;0.1430;0;16:00;02.03.2019
81;0.1440;0;16:30;02.03.2019
82;0.1390;0;17:00;02.03.2019
83;0.1370;0;17:30;02.03.2019
84;0.1360;0;18:00;02.03.2019
85;0.1400;0;18:30;02.03.2019
86;0.1390;0;19:00;02.03.2019
87;0.1310;0;19:30;02.03.2019
88;0.1350;0;20:00;02.03.2019
89;0.1280;0;20:30;02.03.2019
90;0.1300;0;21:00;02.03.2019
91;0.1310;0;21:30;02.03.2019
92;0.1300;0;22:00;02.03.2019
93;0.1260;0;22:30;02.03.2019
94;0.1180;0;23:00;02.03.2019
95;0.1180;0;23:30;02.03.2019
96;0.1200;0;00:00;03.03.2019
97;0.1160;0;00:30;03.03.2019
98;0.1200;0;01:00;03.03.2019
99;0.1170;0;01:30;03.03.2019
100;0.1180;0;02:00;03.03.2019
101;0.1170;0;02:30;03.03.2019
102;0.1160;0;03:00;03.03.2019
103;0.1180;0;03:30;03.03.2019
104;0.1170;0;04:00;03.03.2019
105;0.1150;0;04:30;03.03.2019
106;0.1170;0;05:00;03.03.2019
107;0.1160;0;05:30;03.03.2019
108;0.1160;0;06:00;03.03.2019
109;0.1170;0;06:30;03.03.2019
110;0.1210;0;07:00;03.03.2019
111;0.1210;0;07:30;03.03.2019
112;0.1210;0;08:00;03.03.2019
113;0.1200;0;08:30;03.03.2019
114;0.1240;0;09:00;03.03.2019
115;0.1240;0;09:30;03.03.2019
116;0.1260;0;10:00;03.03.2019
117;0.1240;0;10:30;03.03.2019
118;0.1330;0;11:00;03.03.2019
119;0.1320;0;11:30;03.03.2019
120;0.1230;0;12:00;03.03.2019
121;0.1290;0;12:30;03.03.2019
122;0.1270;0;13:00;03.03.2019
123;0.1250;0;13:30;03.03.2019
124;0.1270;0.0010;14:00;03.03.2019
125;0.1220;0;14:30;03.03.2019
126;0.1250;0;15:00;03.03.2019
127;0.1250;0;15:30;03.03.2019
128;0.1280;0;16:00;03.03.2019
129;0.1270;0;16:30;03.03.2019
130;0.1260;0;17:00;03.03.2019
131;0.1250;0;17:30;03.03.2019
132;0.1240;0;18:00;03.03.2019
133;0.1250;0;18:30;03.03.2019
134;0.1210;0;19:00;03.03.2019
135;0.1250;0;19:30;03.03.2019
136;0.1220;0;20:00;03.03.2019
137;0.1250;0;20:30;03.03.2019
138;0.1250;0;21:00;03.03.2019
139;0.1240;0;21:30;03.03.2019
140;0.1230;0;22:00;03.03.2019
141;0.1190;0;22:30;03.03.2019
142;0.1190;0;23:00;03.03.2019
143;0.1180;0;23:30;03.03.2019
144;0.1190;0;00:00;04.03.2019
145;0.1190;0;00:30;04.03.2019
146;0.1170;0;01:00;04.03.2019
147;0.1170;0;01:30;04.03.2019
148;0.1200;0;02:00;04.03.2019
149;0.1180;0;02:30;04.03.2019
150;0.1170;0;03:00;04.03.2019
151;0.1180;0;03:30;04.03.2019
152;0.1190;0;04:00;04.03.2019
153;0.1230;0;04:30;04.03.2019
154;0.1200;0;05:00;04.03.2019
155;0.1180;0;05:30;04.03.2019
156;0.1180;0;06:00;04.03.2019
157;0.1270;0;06:30;04.03.2019
158;0.1430;0;07:00;04.03.2019
159;0.1540;0;07:30;04.03.2019
160;0.1980;0;08:00;04.03.2019
161;0.2660;0.0010;08:30;04.03.2019
162;0.3270;0.0030;09:00;04.03.2019
163;0.3400;0.0040;09:30;04.03.2019
164;0.2900;0.0040;10:00;04.03.2019
165;0.2830;0.0040;10:30;04.03.2019
166;0.2760;0.0030;11:00;04.03.2019
167;0.2760;0.0030;11:30;04.03.2019
168;0.2670;0.0030;12:00;04.03.2019
169;0.2650;0.0020;12:30;04.03.2019
170;0.2670;0.0030;13:00;04.03.2019
171;0.2620;0.0020;13:30;04.03.2019
172;0.2670;0.0020;14:00;04.03.2019
173;0.2640;0.0020;14:30;04.03.2019
174;0.2730;0.0020;15:00;04.03.2019
175;0.2750;0.0020;15:30;04.03.2019
176;0.2640;0.0020;16:00;04.03.2019
177;0.2670;0.0030;16:30;04.03.2019
178;0.2760;0.0030;17:00;04.03.2019
179;0.2710;0.0040;17:30;04.03.2019
180;0.2760;0.0040;18:00;04.03.2019
181;0.2160;0.0030;18:30;04.03.2019
182;0.2480;0.0030;19:00;04.03.2019
183;0.2470;0.0030;19:30;04.03.2019
184;0.2280;0.0010;20:00;04.03.2019
185;0.2210;0.0010;20:30;04.03.2019
186;0.1960;0;21:00;04.03.2019
187;0.1650;0.0010;21:30;04.03.2019
188;0.1470;0;22:00;04.03.2019
189;0.1430;0;22:30;04.03.2019
190;0.1320;0;23:00;04.03.2019
191;0.1310;0;23:30;04.03.2019
192;0.1260;0;00:00;05.03.2019
193;0.1230;0;00:30;05.03.2019
194;0.1210;0;01:00;05.03.2019
195;0.1190;0;01:30;05.03.2019
196;0.1220;0;02:00;05.03.2019
197;0.1200;0;02:30;05.03.2019
198;0.1180;0;03:00;05.03.2019
199;0.1190;0;03:30;05.03.2019
200;0.1230;0;04:00;05.03.2019
201;0.1180;0;04:30;05.03.2019
202;0.1180;0;05:00;05.03.2019
203;0.1210;0;05:30;05.03.2019
204;0.1190;0;06:00;05.03.2019
205;0.1230;0;06:30;05.03.2019
206;0.1350;0;07:00;05.03.2019
207;0.1660;0;07:30;05.03.2019
208;0.1950;0;08:00;05.03.2019
209;0.2570;0.0010;08:30;05.03.2019
210;0.3180;0.0030;09:00;05.03.2019
211;0.3350;0.0040;09:30;05.03.2019
212;0.2910;0.0060;10:00;05.03.2019
213;0.2870;0.0030;10:30;05.03.2019
214;0.2840;0.0050;11:00;05.03.2019
215;0.2810;0.0040;11:30;05.03.2019
216;0.2780;0.0050;12:00;05.03.2019
217;0.2750;0.0040;12:30;05.03.2019
218;0.2740;0.0030;13:00;05.03.2019
219;0.2760;0.0040;13:30;05.03.2019
220;0.2750;0.0040;14:00;05.03.2019
221;0.2790;0.0040;14:30;05.03.2019
222;0.2800;0.0030;15:00;05.03.2019
223;0.2660;0.0020;15:30;05.03.2019
224;0.2760;0.0020;16:00;05.03.2019
225;0.2650;0.0020;16:30;05.03.2019
226;0.2730;0.0020;17:00;05.03.2019
227;0.2730;0.0030;17:30;05.03.2019
228;0.2670;0.0030;18:00;05.03.2019
229;0.2190;0.0030;18:30;05.03.2019
230;0.2350;0.0030;19:00;05.03.2019
231;0.2410;0.0020;19:30;05.03.2019
232;0.2250;0;20:00;05.03.2019
233;0.2100;0.0010;20:30;05.03.2019
234;0.1870;0;21:00;05.03.2019
235;0.1640;0;21:30;05.03.2019
236;0.1520;0.0010;22:00;05.03.2019
237;0.1410;0;22:30;05.03.2019
238;0.1360;0;23:00;05.03.2019
239;0.1300;0;23:30;05.03.2019
240;0.1280;0;00:00;06.03.2019
241;0.1270;0;00:30;06.03.2019
242;0.1210;0;01:00;06.03.2019
243;0.1200;0;01:30;06.03.2019
244;0.1210;0;02:00;06.03.2019
245;0.1190;0;02:30;06.03.2019
246;0.1190;0;03:00;06.03.2019
247;0.1180;0;03:30;06.03.2019
248;0.1200;0;04:00;06.03.2019
249;0.1190;0;04:30;06.03.2019
250;0.1180;0;05:00;06.03.2019
251;0.1200;0;05:30;06.03.2019
252;0.1210;0;06:00;06.03.2019
253;0.1290;0;06:30;06.03.2019
254;0.1420;0;07:00;06.03.2019
255;0.1650;0;07:30;06.03.2019
256;0.1920;0.0010;08:00;06.03.2019
257;0.2500;0.0010;08:30;06.03.2019
258;0.3310;0.0040;09:00;06.03.2019
259;0.3280;0.0010;09:30;06.03.2019
260;0.2960;0.0030;10:00;06.03.2019
261;0.2820;0.0020;10:30;06.03.2019
262;0.2780;0.0010;11:00;06.03.2019
263;0.2760;0.0020;11:30;06.03.2019
264;0.2710;0.0010;12:00;06.03.2019
265;0.2560;0.0010;12:30;06.03.2019
266;0.2590;0;13:00;06.03.2019
267;0.2630;0.0010;13:30;06.03.2019
268;0.2680;0.0010;14:00;06.03.2019
269;0.2690;0;14:30;06.03.2019
270;0.2670;0.0010;15:00;06.03.2019
271;0.2770;0.0010;15:30;06.03.2019
272;0.2750;0.0010;16:00;06.03.2019
273;0.2750;0.0010;16:30;06.03.2019
274;0.2860;0.0010;17:00;06.03.2019
275;0.2930;0.0010;17:30;06.03.2019
276;0.2960;0.0020;18:00;06.03.2019
277;0.2510;0.0020;18:30;06.03.2019
278;0.2550;0.0010;19:00;06.03.2019
279;0.2500;0.0020;19:30;06.03.2019
280;0.2370;0;20:00;06.03.2019
281;0.2150;0.0010;20:30;06.03.2019
282;0.1960;0;21:00;06.03.2019
283;0.1790;0;21:30;06.03.2019
284;0.1690;0;22:00;06.03.2019
285;0.1440;0;22:30;06.03.2019
286;0.1440;0;23:00;06.03.2019
287;0.1320;0.0010;23:30;06.03.2019
288;0.1390;0;00:00;07.03.2019
289;0.1290;0;00:30;07.03.2019
290;0.1320;0;01:00;07.03.2019
291;0.1230;0;01:30;07.03.2019
292;0.1260;0;02:00;07.03.2019
293;0.1320;0;02:30;07.03.2019
294;0.1180;0;03:00;07.03.2019
295;0.1360;0;03:30;07.03.2019
296;0.1190;0;04:00;07.03.2019
297;0.1320;0;04:30;07.03.2019
298;0.1180;0;05:00;07.03.2019
299;0.1330;0;05:30;07.03.2019
300;0.1210;0;06:00;07.03.2019
301;0.1400;0;06:30;07.03.2019
302;0.1450;0;07:00;07.03.2019
303;0.1770;0;07:30;07.03.2019
304;0.2080;0;08:00;07.03.2019
305;0.2860;0.0010;08:30;07.03.2019
306;0.3260;0.0020;09:00;07.03.2019
307;0.3230;0.0010;09:30;07.03.2019
308;0.2890;0.0020;10:00;07.03.2019
309;0.2870;0.0010;10:30;07.03.2019
310;0.2700;0.0020;11:00;07.03.2019
311;0.2820;0;11:30;07.03.2019
312;0.2650;0.0010;12:00;07.03.2019
313;0.2660;0.0010;12:30;07.03.2019
